contingent,units,beds,baths,sqft,rent,list_price,address,zip,urls,listings,lats,longs,year_built,street_address,city_state,list_date,original_price,propertyType,propertyType2
No,1.0,,0.0,3938.0,0.0,269900,"111 S Main Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/111-S-Main-Street/property/14913463,88717430,43.079373,-88.913084,1991.0,111 S Main Street,"Lake Mills, WI",2020-02-20,325000,8,128
No,,,0.0,,0.0,199900,"W6681 N Wollin Road, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/W6681-N-Wollin-Road/listing/88521398,88521398,43.109784,-88.862678,,W6681 N Wollin Road,"Johnson Creek, WI",2020-02-12,249900,8,32
No,,,0.0,,0.0,35900,"725 Hiawatha Trail, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/725-Hiawatha-Trail,88344759,43.19098,-88.996433,,725 Hiawatha Trail,"Waterloo, WI",2020-02-06,35900,8,32
No,3.0,,0.0,,0.0,220000,"113 S Main Street #B, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/113-S-Main-Street,88249130,43.004988,-88.807402,1900.0,113 S Main Street #B,"Jefferson, WI",2020-02-03,220000,8,128
No,,2.0,1.5,2500.0,0.0,499900,"W6490 Campus Drive #W649, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/W6490-Campus-Drive/property/14767761,87866364,42.942696,-88.855537,1953.0,W6490 Campus Drive #W649,"Fort Atkinson, WI",2020-01-27,499900,1,1
No,,2.0,2.0,2500.0,0.0,350000,"W6490 Campus Drive, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/W6490-Campus-Drive/property/600029711840,87866181,42.942696,-88.855537,1953.0,W6490 Campus Drive,"Fort Atkinson, WI",2020-01-27,350000,1,1
No,,,0.0,,0.0,49900,"Lt19 Russell Court # LTS20-22, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/Lt19-Russell-Court/property/14972975,88882515,42.991239,-88.75142,,Lt19 Russell Court # LTS20-22,"Jefferson, WI",2020-01-23,49900,8,32
No,,,0.0,,0.0,49900,"Lt1 Garity Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/Lt1-Garity-Street,88882633,42.999,-88.8014,,Lt1 Garity Street,"Jefferson, WI",2020-01-23,49900,8,32
No,,,0.0,9800.0,0.0,424900,"1255 Talcott Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/1255-Talcott-Street,88882380,42.911225,-88.846427,2000.0,1255 Talcott Street,"Fort Atkinson, WI",2020-01-23,450000,8,128
No,,,0.0,,0.0,39900,"25 Pine Ridge Court, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/25-Pine-Ridge-Court,88882781,43.175402,-88.709839,,25 Pine Ridge Court,"Watertown, WI",2020-01-08,39900,8,32
No,,,0.0,,0.0,169900,"121 N Main Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/121-N-Main-Street,84342075,43.004864,-88.807672,,121 N Main Street,"Jefferson, WI",2019-11-13,179900,8,128
No,2.0,5.0,2.0,1322.0,1175.0,399000,"800 N Main Street, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/800-N-Main-Street,82923451,43.068144,-88.908935,1890.0,800 N Main Street,"Lake Mills, WI",2019-10-01,399000,1,16
Yes,,3.0,3.0,4124.0,0.0,564900,"W7534 Gallup Road, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/W7534-Gallup-Road/listing/82524028,82524028,43.100772,-88.903491,1995.0,W7534 Gallup Road,"Lake Mills, WI",2019-09-18,575000,1,1
No,,,0.0,,0.0,1680000,"84 Ac Wisconsin 26, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/84-Ac-Wisconsin-26,82135453,42.892498,-88.864189,,84 Ac Wisconsin 26,"Fort Atkinson, WI",2019-09-01,20000,8,32
No,,,0.0,,0.0,274900,"230 S Main Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/230-S-Main-Street,94017481,43.003719,-88.806801,1930.0,230 S Main Street,"Jefferson, WI",2019-08-30,274900,8,128
No,,,0.0,,0.0,39900,"556 Fairway Circle, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/556-Fairway-Circle,94017384,42.999068,-88.800817,,556 Fairway Circle,"Jefferson, WI",2019-07-17,39900,8,32
No,,,0.0,,0.0,424900,"1255 Talcott Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/1255-Talcott-Street/listing/80082078,80082078,42.911225,-88.846427,2000.0,1255 Talcott Street,"Fort Atkinson, WI",2019-06-26,450000,8,128
No,,,0.0,,0.0,55900,"L32 Windsor Terrace, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/L32-Windsor-Terrace,79791524,43.013203,-88.815001,,L32 Windsor Terrace,"Jefferson, WI",2019-06-17,69900,8,32
No,1.0,,0.0,1600.0,0.0,599000,"511 E Racine Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/511-E-Racine-Street/listing/79680913,79680913,43.005374,-88.797404,1977.0,511 E Racine Street,"Jefferson, WI",2019-06-10,665000,8,128
No,5.0,,0.0,7200.0,0.0,375000,"129 N Monroe Street, Waterloo, WI",53594,https://www.homesnap.com/WI/Waterloo/129-N-Monroe-Street,78761017,43.184297,-88.990977,1897.0,129 N Monroe Street,"Waterloo, WI",2019-05-10,389000,8,128
No,,,0.0,,0.0,42900,"1048 Meadow Street, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/1048-Meadow-Street,78657290,43.195957,-88.750725,,1048 Meadow Street,"Watertown, WI",2019-05-08,47500,8,32
No,,,0.0,,0.0,998000,"521 S Main Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/521-S-Main-Street,94017479,43.000831,-88.807918,2013.0,521 S Main Street,"Jefferson, WI",2019-01-09,1350000,8,128
No,,,0.0,,0.0,84900,"1442 Lakeview Drive, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/1442-Lakeview-Drive,73889446,42.908434,-88.846411,,1442 Lakeview Drive,"Fort Atkinson, WI",2018-12-13,89900,8,32
No,,,0.0,,0.0,49900,"Lt1 Garity Street, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/Lt1-Garity-Street/listing/66685419,66685419,42.999,-88.8014,,Lt1 Garity Street,"Jefferson, WI",2018-08-02,69900,8,32
No,,,0.0,,0.0,49900,"Lt19 Russell Court #Lts2, Jefferson, WI",53549,https://www.homesnap.com/WI/Jefferson/Lt19-Russell-Court/property/9473375,66606070,42.991239,-88.75142,,Lt19 Russell Court #Lts2,"Jefferson, WI",2018-07-31,59900,8,32
No,,,0.0,,0.0,286000,"1 W FarMcO Lane, Koshkonong, WI",53538,https://www.homesnap.com/WI/Koshkonong/1-W-FarMcO-Lane,54065424,42.903889,-88.856773,,1 W FarMcO Lane,"Koshkonong, WI",2017-09-17,286000,8,32
No,,,0.0,,0.0,1100000,"Lt0 Remmel Drive #7.8, Johnson Creek, WI",53038,https://www.homesnap.com/WI/Johnson-Creek/Lt0-Remmel-Drive/listing/53289944,53289944,43.088076,-88.788678,,Lt0 Remmel Drive #7.8,"Johnson Creek, WI",2017-06-05,1170000,8,32
No,,,0.0,,0.0,107300,"L1 N Prospect Drive, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/L1-N-Prospect-Drive,53294882,42.84389,-88.71269,,L1 N Prospect Drive,"Whitewater, WI",2017-05-09,125800,8,32
No,,,0.0,,0.0,219240,"L3 Howard Road, Whitewater, WI",53190,https://www.homesnap.com/WI/Whitewater/L3-Howard-Road,53294881,42.84455,-88.69865,,L3 Howard Road,"Whitewater, WI",2017-05-09,361200,8,32
Yes,,,0.0,,0.0,349900,"22 ac Airport Rd Ebenezer Road, Watertown, WI",53094,https://www.homesnap.com/WI/Watertown/22-ac-Airport-Rd-Ebenezer-Road,53312424,43.12338,-88.721653,,22 ac Airport Rd Ebenezer Road,"Watertown, WI",2017-02-20,349900,8,32
No,,,0.0,,0.0,58500,"L1 Endl Boulevard, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L1-Endl-Boulevard,53281571,42.91206,-88.84278,,L1 Endl Boulevard,"Fort Atkinson, WI",2016-07-21,65000,8,32
No,,,0.0,,0.0,58500,"L3 Endl Boulevard, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L3-Endl-Boulevard,53281573,42.91206,-88.84278,,L3 Endl Boulevard,"Fort Atkinson, WI",2016-07-21,65000,8,32
No,,,0.0,,0.0,43500,"L1 Radloff Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L1-Radloff-Street,53281574,42.90427,-88.83814,,L1 Radloff Street,"Fort Atkinson, WI",2016-07-21,50000,8,32
No,,,0.0,,0.0,58500,"L2 Endl Boulevard, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L2-Endl-Boulevard,53281572,42.91206,-88.84278,,L2 Endl Boulevard,"Fort Atkinson, WI",2016-07-21,65000,8,32
No,,,0.0,,0.0,68500,"L4 Radloff Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L4-Radloff-Street,53281576,42.90427,-88.83814,,L4 Radloff Street,"Fort Atkinson, WI",2016-07-21,75000,8,32
No,,,0.0,,0.0,68500,"L5 Endl Boulevard, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L5-Endl-Boulevard,53281577,42.91206,-88.84278,,L5 Endl Boulevard,"Fort Atkinson, WI",2016-07-21,75000,8,32
No,,,0.0,,0.0,43500,"L2 Radloff Street, Fort Atkinson, WI",53538,https://www.homesnap.com/WI/Fort-Atkinson/L2-Radloff-Street,53281575,42.90427,-88.83814,,L2 Radloff Street,"Fort Atkinson, WI",2016-07-21,50000,8,32
No,,,0.0,,0.0,129900,"L2 Oasis Lane, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/L2-Oasis-Lane,53449380,43.09699,-88.9097,,L2 Oasis Lane,"Lake Mills, WI",2015-02-06,185000,8,32
No,,,0.0,,0.0,129900,"L3 Oasis Lane, Lake Mills, WI",53551,https://www.homesnap.com/WI/Lake-Mills/L3-Oasis-Lane,53449381,43.09699,-88.9097,,L3 Oasis Lane,"Lake Mills, WI",2015-02-06,185000,8,32
No,,,0.0,,0.0,42900,"L11 Twin Knolls Drive, Koshkonong, WI",53538,https://www.homesnap.com/WI/Koshkonong/L11-Twin-Knolls-Drive,53282021,42.872609,-88.891502,,L11 Twin Knolls Drive,"Koshkonong, WI",2013-02-22,29900,8,32
No,,,0.0,,0.0,35500,"L14 Twin Knolls Drive, Koshkonong, WI",53538,https://www.homesnap.com/WI/Koshkonong/L14-Twin-Knolls-Drive,53282022,42.872609,-88.891502,,L14 Twin Knolls Drive,"Koshkonong, WI",2013-02-22,29900,8,32
